DATE TIME,wtable,Raw,NBC_Python
2006-07-01,3.864,1.1930498355094645,2.0787504616694186
2006-08-01,3.6950000000000003,1.0440392852132137,2.9874799714793348
2006-09-01,3.3200000000000003,0.46312474459647346,2.399698189899679
2006-10-01,2.438,-1.4335004645570217,2.1050185287916423
2006-11-01,3.1325000000000003,-1.805923231607471,3.9537342621079423
2006-12-01,3.5675,-2.491852336212358,4.685614368511687
2007-01-01,4.274,-1.975279706578874,5.7621450784483645
2007-02-01,5.5825,-0.2287991656456212,7.339502298787943
2007-03-01,6.0775,2.038313301876859,8.321149423194013
2007-04-01,6.537999999999999,2.872178420038897,7.858606223984077
2007-05-01,6.4375,2.987944877550447,7.795307934964152
2007-06-01,4.1825,2.204341238809651,5.144936323001612
2007-07-01,3.1420000000000003,1.5237588743142707,3.4430868652898106
2007-08-01,2.4125,0.787385583215896,2.3505864523288937
2007-09-01,1.855,0.614729660852467,2.8680085936908237
2007-10-01,2.504,-1.6098965750123773,2.1283417914938876
2007-11-01,3.14,-2.4813640324830315,2.896080188567585
2007-12-01,3.778,-2.3295033302643473,4.2121817844689025
2008-01-01,4.547499999999999,-2.081008949574665,5.47107900938127
2008-02-01,5.645,-0.4106383967421925,6.8910080870216595
2008-03-01,6.136,0.8833667673982175,7.005709130177479
2008-04-01,6.5125,3.1347037939819797,7.805516200453608
2008-05-01,6.0375,2.8924367792152665,7.168484467561726
2008-06-01,5.0525,2.5373040091412027,6.422265978109186
2008-07-01,2.5500000000000003,1.5990984931837136,4.429653436892108
2008-08-01,2.29,1.2833384375067256,5.000354694937071
2008-09-01,2.5780000000000003,0.3202180942553401,2.694926526684107
2008-10-01,3.005,-1.5881895558960881,2.074502201346695
2008-11-01,3.6475,-2.545501872393422,2.851684118366572
2008-12-01,4.192,-2.3159108364357897,4.437096548137894
2009-01-01,4.8025,-2.37595637958057,5.00355552956022
2009-02-01,5.8375,-1.059233065273653,5.2499894466827115
2009-03-01,6.396,1.7989398519709061,7.1479964322174405
2009-04-01,6.6850000000000005,3.188530780769546,8.154449419619425
2009-05-01,6.609999999999999,2.803476198032648,6.977904351649436
2009-06-01,5.797499999999999,2.52049468436938,6.234586939439964
2009-07-01,4.9725,0.9949239157737013,1.327698192096584
2009-08-01,2.678,0.92795035129331,2.8700916146467725
2009-09-01,2.875,0.4835042834409471,2.8275809862454544
2009-10-01,2.0566666666666666,-0.4986424357231476,4.460721299052966
2009-11-01,3.2939999999999996,-2.659052669896626,4.621903913435334
2009-12-01,4.04,-2.4986469838733676,5.375501910691174
2010-01-01,4.4875,-2.072108409996435,6.9131293471086055
2010-02-01,5.4025,-0.17570559372882055,9.090744060866193
2010-03-01,6.276000000000001,1.2761221740294335,9.48447648686189
2010-04-01,6.7075,2.880456529784399,9.359641166586975
2010-05-01,6.5680000000000005,2.2932026631821936,5.345524668746155
2010-06-01,5.1375,2.136669511389895,2.2103181309358892
2010-07-01,3.3475,1.2019561269376604,0.5072707175770294
2010-08-01,2.434,0.41762441839585573,0.0
2010-09-01,2.2775,0.43697943613207757,2.0608986770783844
2010-10-01,2.6875,-2.3275757615249093,0.1453647274487555
2010-11-01,3.474,-2.8591875000638787,0.7735714401844295
2010-12-01,4.1575,-2.416992420857275,3.048315608738751
2011-01-01,4.75,-1.8954209880771113,3.8772453382456553
2011-02-01,5.8825,-0.8115567979090264,4.617715973722685
2011-03-01,6.335,1.2141264410193537,5.673455691819625
2011-04-01,6.5775,2.503306695345917,5.209029969693954
2011-05-01,6.296,2.7272350661796008,4.872478371239753
2011-06-01,4.895,1.8942138748970236,1.5990001363962094
2011-07-01,3.1175,1.414504171307395,1.3780728243209726
2011-08-01,2.41,0.8849041097421013,2.228486834550785
2011-09-01,2.2625,0.6755292310879955,3.1554081996025345
2011-10-01,2.7359999999999998,-1.325402231392137,2.8743032664295898
2011-11-01,3.7350000000000003,-2.40875111202495,3.7335088862023817
2011-12-01,4.3225,-2.6369208673685813,4.3043581871608705
2012-01-01,5.058,-1.947979487733825,4.629569118321803
2012-02-01,6.0425,-1.2867153835287128,4.551456394213981
2012-03-01,6.54,1.0264942040411977,5.224010222286255
2012-04-01,6.981999999999999,3.237705182775473,6.242918400034575
2012-05-01,7.155,3.0775101460918597,6.440593205190218
2012-06-01,6.72,2.1047392315201505,4.031026490076215
2012-07-01,4.67,1.3617798232083542,2.208757632575262
2012-08-01,4.3925,0.7584440584727434,1.8129486801558559
2012-09-01,3.9975,0.5402732053581203,2.2957586455196686
2012-10-01,3.71,-1.3581560507783728,2.1550939978317607
2012-11-01,4.2925,-2.3136581066658257,3.098340667004498
2012-12-01,4.837999999999999,-2.6758041014076115,3.559237211853446
2013-01-01,5.2475000000000005,-2.291787129840161,4.078740054492281
2013-02-01,5.7275,-0.7919710301680967,4.690579960902595
2013-03-01,6.495,1.1794200461552071,5.434494167920117
2013-04-01,6.978,3.09196796049058,6.151118843857844
2013-05-01,6.9175,2.690833963935895,4.884495586573373
2013-06-01,6.5175,2.718234313011772,5.296066579717121
2013-07-01,6.006,1.7280533086140455,4.17720038156411
2013-08-01,4.905,1.5168483175063598,5.243180144753263
2013-09-01,4.14,0.40553732304098755,2.8335372919165636
2013-10-01,4.0875,-1.9617314644651964,1.476564930774779
2013-11-01,3.88,-3.204864795697877,1.0980516999141816
2013-12-01,4.608,-2.718364474750107,1.9009819286188236
2014-01-01,5.18,-2.3118013101617283,2.5080445919980248
2014-02-01,5.8575,-0.3740011176204474,3.761796504595103
2014-03-01,7.042,1.5665127939447112,5.0308422163591375
2014-04-01,7.09,3.1342656409624565,5.921682455439607
2014-05-01,7.2675,2.9663736660203854,5.843018726997786
2014-06-01,6.21,2.5391624128138215,5.460651150561536
2014-07-01,4.45,2.0276043336014733,5.550195720940348
2014-08-01,3.9875,1.0526756224496543,3.783583618845741
2014-09-01,2.154,0.6819495986235284,3.4113051177943854
2014-10-01,2.735,-1.135123741482384,3.2137417142543607
2014-11-01,3.355,-2.8847576970936384,3.0466166687253877
2014-12-01,3.4266923076923073,-2.9718867307013443,2.849377360240951
